"gr-qc/0301009","M. B. Altaie","M. B. Altaie and M.R. Setare","Finite-temperature scalar fields and the cosmological constant in an
  Einstein universe","7 pages, 2 figures","Phys.Rev. D67 (2003) 044018","10.1103/PhysRevD.67.044018",,"gr-qc",,"  We study the back reaction effect of massless minimally coupled scalar field
at finite temperatures in the background of Einstein universe. Substituting for
the vacuum expectation value of the components of the energy-momentum tensor on
the RHS of the Einstein equation, we deduce a relationship between the radius
of the universe and its temperature. This relationship exhibit a maximum
temperature, below the Planck scale, at which the system changes its behaviour
drastically. The results are compared with the case of a conformally coupled
field. An investigation into the values of the cosmological constant exhibit a
remarkable difference between the conformally coupled case and the minimally
coupled one.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 12:37:31 GMT""}]","2009-11-10"
"gr-qc/0301010","Yoshiaki Himemoto","Takahiro Tanaka and Yoshiaki Himemoto","Generation of dark radiation in the bulk inflaton model","7 pages, no figures, references added, presentation improved, final
  version to be published in PRD","Phys.Rev.D67:104007,2003","10.1103/PhysRevD.67.104007",,"gr-qc astro-ph hep-ph hep-th",,"  We investigate the dynamics of a bulk scalar field with various decay
channels in the Randall-Sundrum infinite braneworld scenario. A bulk scalar
field in this scenario has a quasi-localized mode which dominates the late-time
behavior near the brane. As for this mode, an interesting point is the presence
of dissipation caused by the escape of the energy in the direction away from
the brane, even if the bulk scalar field does not have the interaction with the
other bulk fields in the bulk and fields on the brane. We can interpret that
this lost energy is transfered to the dark radiation. We show that such an
effective 4-dimensional description for a bulk scalar field is valid including
the various processes of energy dissipation.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 13:45:06 GMT""},{""version"":""v2"",""created"":""Tue, 4 Mar 2003 08:39:20 GMT""},{""version"":""v3"",""created"":""Mon, 21 Apr 2003 05:41:50 GMT""}]","2014-11-17"
"gr-qc/0301011","Wai-Mo Suen","Edwin Evans, A. Gopakumar, Philip Gressman, Sai Iyer, Mark Miller,
  Wai-Mo Suen, and Hui-Min Zhang","Head-on/Near Head-on Collisions of Neutron Stars With a Realistic EOS","5 pages, 7 figures, submitted to Phy. Rev. D Rapid Comm","Phys.Rev. D67 (2003) 104001","10.1103/PhysRevD.67.104001","Wugrav-03-02","gr-qc",,"  It has been conjectured that in head-on collisions of neutron stars (NSs),
the merged object would not collapse promptly even if the total mass is higher
than the maximum stable mass of a cold NS. In this paper, we show that the
reverse is true: even if the total mass is {\it less} than the maximum stable
mass, the merged object can collapse promptly. We demonstrate this for the case
of NSs with a realistic equation of state (the Lattimer-Swesty EOS) in head-on
{\it and} near head-on collisions. We propose a ``Prompt Collapse Conjecture''
for a generic NS EOS for head on and near head-on collisions.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 15:21:57 GMT""}]","2009-11-10"
"gr-qc/0301012","Wai-Mo Suen","J. L. Lu and W.-M. Suen","Extrinsic Curvature Embedding Diagrams","22 pages, 4 figures","Gen.Rel.Grav. 35 (2003) 1175-1189","10.1023/A:1024441623121","Wugrav-03-03","gr-qc",,"  Embedding diagrams have been used extensively to visualize the properties of
curved space in Relativity. We introduce a new kind of embedding diagram based
on the {\it extrinsic} curvature (instead of the intrinsic curvature). Such an
extrinsic curvature embedding diagram, when used together with the usual kind
of intrinsic curvature embedding diagram, carries the information of how a
surface is {\it embedded} in the higher dimensional curved space. Simple
examples are given to illustrate the idea.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 15:22:28 GMT""}]","2015-06-25"
"hep-lat/0301001","P. R. Crompton","P.R. Crompton","Interpolating the Free Energy Density Differences of Reweighting Methods","5 pages, 1 figure, contribution to SEWM'02",,"10.1142/9789812704498_0024",,"hep-lat",,"  A discussion of the overlap problem of reweighting approaches to evaluating
critical phenomenon in fermionic systems is motivated by highlighting the
divergence of the joint probability density function of a general ratio. By
identifying the bounds for which this integral can be expressed in closed form,
we establish criteria for accurately mapping the joint ratio distribution of
two disjoint ensembles through interpolation. The approach is applied to QCD
with four staggered flavours to evaluate the critical line in the $\beta-\mu$
plane.
","[{""version"":""v1"",""created"":""Sat, 4 Jan 2003 23:02:09 GMT""}]","2017-08-23"
"hep-lat/0301002","Vitaly Bornyakov","V. Bornyakov, M. Chernodub, Y. Koma, Y. Mori, Y. Nakamura, M.
  Polikarpov, G. Schierholz, D. Sigaev, A. Slavnov, H. St\""uben, T. Suzuki, P.
  Uvarov, A. Veselov","Heavy quark potential in lattice QCD at finite temperature","3 pages, 1 figure, talk given at the 5th International Conference on
  Quark Confinement and the Hadron Spectrum, Gargnano, Italy, 10-14 Sep 2002",,"10.1142/9789812704269_0041","ITEP-LAT/2002-31, KANAZAWA 02-40","hep-lat",,"  Results of the study of lattice QCD with two flavors of nonperturbatively
improved Wilson fermions at finite temperature are presented. The transition
temperature for m_{\pi}/m_{\rho} \sim 0.8 and lattice spacing a \sim 0.12 fm is
determined. A two-exponent ansatz is successfully applied to describe the heavy
quark potential in the confinement phase.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 14:13:44 GMT""}]","2017-08-23"
"hep-ph/0301017","Nikolai Zotov","S.P. Baranov (Lebedev Phys. Institute), H. Jung, L. J\""onsson (Lund
  University), S. Padhi (McGill University), N.P. Zotov (Skobeltsyn Inst. of
  Nucl. Physics, MSU)","Heavy quark production at HERA with BFKL and CCFM dynamics","4 pages, 1 figure, The contribution to Proceedings of the XXXII
  Inter. Symposium on Multipaticle Dynamics (Sept. 7-13, 2002, Alushta, Crimea)",,"10.1142/9789812704962_0038",,"hep-ph",,"  In the framework of the semi-hard ($k_t-$factorization) approach, we analyze
the various charm production processes in the kinematic region covered by the
HERA experiments
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 11:14:00 GMT""}]","2017-08-23"
"hep-ph/0301019","Mustafa Savci","T. M. Aliev, A. Ozpineci, M. Savci","Explicit expressions of the 'Lambda' baryon polarizations in (Lambda_b
  -> Lambda l^+ l^-) decay for the massive lepton case","2 pages, LaTeX formatted",,,"metu-phys-hep-02-36","hep-ph",,"  We present the explicit form of the expressions of the 'Lambda' baryon
polarizations in (Lambda_b -> Lambda l^+ l^-) decay for the massive lepton case
as a complementary to our previous work prep: hep--ph/0211447.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 14:58:16 GMT""}]","2007-05-23"
"hep-th/0301013","Y. M. Cho","Y. M. Cho","Color Reflection Invariance and Monopole Condensation in QCD","28 pages, 3 figures, JHEP style",,"10.1103/PhysRevD.65.074027",,"hep-th",,"  We review the quantum instability of the Savvidy-Nielsen-Olesen (SNO) vacuum
of the one-loop effective action of SU(2) QCD, and point out a critical defect
in the calculation of the functional determinant of the gluon loop in the SNO
effective action. We prove that the gauge invariance, in particular the color
reflection invariance, exclude the unstable tachyonic modes from the gluon loop
integral. This guarantees the stability of the magnetic condensation in QCD.
","[{""version"":""v1"",""created"":""Sat, 4 Jan 2003 18:46:07 GMT""},{""version"":""v2"",""created"":""Fri, 24 Sep 2004 03:31:38 GMT""},{""version"":""v3"",""created"":""Tue, 9 Nov 2004 04:20:12 GMT""}]","2009-11-10"
"math/0301029","Amnon Besser","Amnon Besser","p-adic Arakelov theory","LaTeX with amsart class, xypic",,,,"math.NT math.AG",,"  We introduce the p-adic analogue of Arakelov intersection theory on
arithmetic surfaces. The intersection pairing in an extension of the p-adic
height pairing for divisors of degree 0 in the form described by Coleman and
Gross. It also uses Coleman integration and is related to work of Colmez on
p-adic Green functions. We introduce the p-adic version of a metrized line
bundle and define the metric on the determinant of its cohomology in the style
of Faltings. It is possible to prove in this theory analogues of the Adjunction
formula and the Riemann-Roch formula.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 11:08:25 GMT""}]","2007-05-23"
"math/0301031","Niko Naumann","Niko Naumann","Representability of Aut_F and End_F",,,,,"math.AG",,"  Recently N. Nitsure showed that for a coherent sheaf F on a noetherian scheme
the automorphism functor Aut_F is representable if and only if F is locally
free. Here we remove the noetherian hypothesis and show that the same result
holds for the endomorphism functor End_F even if one asks for representability
by an algebraic space.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 14:19:53 GMT""}]","2007-05-23"
"math/0301032","Gaetan Chenevier","Gaetan Chenevier","Une correspondance de Jacquet-Langlands p-adique","LaTeX, 24 Pages, French",,,,"math.NT math.RT",,"  We extend the Jacquet-Langlands'correspondence between the Hecke-modules of
usual and quaternionic modular forms, to overconvergent p-adic forms of finite
slope. We show that this correspondence respects p-adic families and is induced
by an isomorphism between some associated eigencurves.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 15:50:27 GMT""}]","2007-05-23"
"math/0301033","Astrid Reifegerste","Astrid Reifegerste","A generalization of the Simion-Schmidt bijection for restricted
  permutations","8 pages; added results",,,,"math.CO",,"  We consider the two permutation statistics which count the distinct pairs
obtained from the last two terms of occurrences of patterns t_1...t_{m-2}m(m-1)
and t_1...t_{m-2}(m-1)m in a permutation, respectively. By a simple involution
in terms of permutation diagrams we will prove their equidistribution over the
symmetric group. As special case we derive a one-to-one correspondence between
permutations which avoid each of the patterns t_1...t_{m-2}m(m-1) in S_m and
such ones which avoid each of the patterns t_1...t_{m-2}(m-1)m. For m=3, this
correspondence coincides with the bijection given by Simion and Schmidt in
their famous paper on restricted permutations.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 15:58:10 GMT""},{""version"":""v2"",""created"":""Tue, 7 Jan 2003 07:17:39 GMT""},{""version"":""v3"",""created"":""Sun, 2 Mar 2003 08:25:56 GMT""}]","2007-05-23"
"nlin/0301002","Jafarizadeh","M.A.Jafarizadeh, S.Behnia","Hierarchy of random deterministic chaotic maps with an invariant measure","11 pages, Latex",,"10.1063/1.1610240","qua-66-52","nlin.CD",,"  Hierarchy of one and many-parameter families of random trigonometric chaotic
maps and one-parameter random elliptic chaotic maps of $\bf{cn}$ type with an
invariant measure have been introduced. Using the invariant measure
(Sinai-Ruelle-Bowen measure), the Kolmogrov-Sinai entropy of the random chaotic
maps have been calculated analytically, where the numerical simulations support
the results
","[{""version"":""v1"",""created"":""Sat, 4 Jan 2003 23:22:24 GMT""}]","2015-06-26"
"nucl-th/0301008","Anatoli Afanasjev","A.V. Afanasjev, T.L. Khoo, S. Frauendorf, G.A. Lalazissis, I. Ahmad","Cranked Relativistic Hartree-Bogoliubov Theory: probing the gateway to
  superheavy nuclei","32 pages, 30 figures (Encapsulated Postscript), Revtex, uses
  epsf.sty, submitted to Physical Review C","Phys.Rev. C67 (2003) 024309","10.1103/PhysRevC.67.024309",,"nucl-th",,"  The cranked relativistic Hartree+Bogoliubov theory has been applied for a
systematic study of the nuclei around 254No, the heaviest elements for which
detailed spectroscopic data are available. The deformation, rotational
response, pairing correlations, quasi-particle and other properties of these
nuclei have been studied with different parametrizations for the effective
mean-field Lagrangian. Pairing correlations are taken into account by a finite
range two-body force of Gogny type. While the deformation properties are well
reproduced, the calculations reveal some deficiencies of the effective forces
both in the particle-hole and particle-particle channels. For the first time,
the quasi-particle spectra of odd deformed nuclei have been calculated in a
fully self-consistent way within the framework of the relativistic mean field
(RMF) theory. The energies of the spherical subshells, from which active
deformed states of these nuclei emerge, are described with an accuracy better
than 0.5 MeV for most of the subshells with the NL1 and NL3 parametrizations.
However, for a few subshells the discrepancies reach 0.7-1.0 MeV. In very heavy
systems, where the level density is high, this level of accuracy is not
sufficient for reliable predictions of the location of relatively small
deformed shell gaps. The calculated moments of inertia reveal only small
sensitivity to the RMF parametrization and, thus, to differences in the
single-particle structure. However, in contrast to lighter systems, it is
necessary to decrease the strength of the D1S Gogny force in the pairing
channel in order to reproduce the moments of inertia.
","[{""version"":""v1"",""created"":""Sat, 4 Jan 2003 21:51:16 GMT""}]","2009-11-10"
"nucl-th/0301009","Anatoli Afanasjev","A.V. Afanasjev, T.L. Khoo, S. Frauendorf, G.A. Lalazissis, I. Ahmad","Probing the gateway to superheavy nuclei in cranked relativistic
  Hartree-Bogoliubov theory","7 pages, 3 figures, Proceedings of the Conference on Frontiers of
  Nuclear Structure, Berkeley, California, July 29th - August 2nd, 2002, UC
  Berkeley, Clark Kerr Campus, in press","AIPConf.Proc.656:379-385,2003","10.1063/1.1556668",,"nucl-th",,"  The cranked relativistic Hartree+Bogoliubov theory has been applied for a
systematic study of the nuclei around 254No, the heaviest nuclei for which
detailed spectroscopic data are available. The deformation, rotational
response, pairing correlations, quasi-particle and other properties of these
nuclei have been studied with different relativistic mean field (RMF)
parametrizations. For the first time, the quasi-particle spectra of odd
deformed nuclei have been calculated in a fully self-consistent way within the
framework of the RMF theory. The energies of the spherical subshells, from
which active deformed states of these nuclei emerge, are described with an
accuracy better than 0.5 MeV for most of the subshells with the NL1 and NL3
parametrizations. However, for a few subshells the discrepancy reach 0.7-1.0
MeV. The implications of these results for the study of superheavy nuclei are
discussed.
","[{""version"":""v1"",""created"":""Sat, 4 Jan 2003 22:33:25 GMT""}]","2008-11-26"
"nucl-th/0301010","Yu-xin Liu","Yu-xin Liu, Jing-sheng Li, Cheng-guang Bao","Low-lying States of $^{6}$He and $^{6}$Be in Nodal Surface Structure
  Analysis","15 pages, 3 figures, 16 references",,,,"nucl-th",,"  The low-lying states of light nuclei $^6$He and $^6$Be are studied. Using the
inherent nodal surface(INS) analysis approach, we deduce the quantum numbers
and the spatial symmetries of the low-lying states with positive parity and
negative parity of the two nuclei. The energy spectrum obtained agrees well
with the experimental data.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 09:44:12 GMT""},{""version"":""v2"",""created"":""Fri, 14 Feb 2003 03:06:45 GMT""}]","2007-05-23"
"quant-ph/0301008","Habibollah","Habibollah Razmi","On the Role of Locality Condition in Bell's Theorem","6 pages, no figure, To appear in International Journal of Quantum
  Information","IJQI 1 (2003) 25-28",,,"quant-ph",,"  For a special stochastic realistic model in certain spin-correlation
experiments and without imposing the locality condition, an inequality is
found. Then, it is shown that quantum theory is able (is possible) to violate
this inequality. This shows that, irrelevance of the locality condition, the
quantum entanglement of the spin singlet-state is the reason for the violation
of Bell's inequality in Bell's theorem.
","[{""version"":""v1"",""created"":""Sat, 4 Jan 2003 16:32:09 GMT""}]","2007-05-23"
"quant-ph/0301009","Guo-Ping Guo","G. P. Guo, G. C. Guo","Quantum memory for individual polarization photon","4 pages, 3 figures,add some discussions","Phys. Lett. A 318337 (2003)","10.1016/j.physleta.2003.09.048",,"quant-ph",,"  Here we present an experimentally feasible quantum memory for individual
polarization photon with long-lived atomic ensembles excitations. Based a
process similar to teleportation, the memory is reversible. And the storage
information can be effortlessly read out and transferred back to photon.
Although it successes with only a probability of 1/4, it is expected valuable
in various quantum information processing, especially those cases where
polarized photons are employed. The physical requirements are moderate and fit
the presest technique.
","[{""version"":""v1"",""created"":""Sun, 5 Jan 2003 07:58:01 GMT""},{""version"":""v2"",""created"":""Fri, 11 Jul 2003 10:11:56 GMT""},{""version"":""v3"",""created"":""Tue, 16 Sep 2003 07:56:38 GMT""}]","2015-06-26"
