"cond-mat/0305233","D. Lukatsky","D.B. Lukatsky, G. Haran, S.A. Safran","Slow fluctuations in enhanced Raman scattering and surface roughness
  relaxation",,,"10.1103/PhysRevE.67.062402",,"cond-mat.soft cond-mat.stat-mech",,"  We propose an explanation for the recently measured slow fluctuations and
``blinking'' in the surface enhanced Raman scattering (SERS) spectrum of single
molecules adsorbed on a silver colloidal particle. We suggest that these
fluctuations may be related to the dynamic relaxation of the surface roughness
on the nanometer scale and show that there are two classes of roughness with
qualitatively different dynamics. The predictions agree with measurements of
surface roughness relaxation. Using a theoretical model for the kinetics of
surface roughness relaxation in the presence of charges and optical electrical
fields, we predict that the high-frequency electromagnetic field increases both
the effective surface tension and the surface diffusion constant and thus
accelerates the surface smoothing kinetics and time scale of the Raman
fluctuations in manner that is linear with the laser power intensity, while the
addition of salt retards the surface relaxation kinetics and increases the time
scale of the fluctuations. These predictions are in qualitative agreement with
the Raman experiments.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 10:02:05 GMT""}]","2009-11-10"
"cond-mat/0305234","Ramin Golestanian","Farshid Mohammad-Rafiee and Ramin Golestanian (IASBS, Zanjan, Iran)","Electrostatic Contribution to Twist Rigidity of DNA","8 pages, 10 figures, uses RevTex",,"10.1103/PhysRevE.69.061919",,"cond-mat.soft q-bio.BM",,"  The electrostatic contribution to twist rigidity of DNA is studied, and it is
shown that the Coulomb self-energy of the double-helical sugar-phosphate
backbone contributes considerably to twist rigidity of DNA--the electrostatic
twist rigidity of DNA is found as $C_{\rm elec}\approx 5$ nm, which makes up
about 7% of its total twist rigidity ($C_{\rm DNA}\approx 75$ nm). The
electrostatic twist rigidity is found, however, to only weakly depend on the
salt concentration, because of a competition between two different screening
mechanisms: (1) Debye screening by the salt ions in the bulk, and (2)
structural screening by the periodic charge distribution along the backbone of
the helical polyelectrolyte. It is found that depending on the parameters, the
electrostatic contribution could stabilize or destabilize the structure of a
helical polyelectrolyte.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 10:04:57 GMT""}]","2009-11-10"
"cond-mat/0305235","Jacques Tempere","M. Wouters, J. Tempere, J.T. Devreese","Feshbach resonances in a quasi-2D atomic gas","8 pages, 2 figures","Phys. Rev. A 68, 053603 (2003).","10.1103/PhysRevA.68.053603",,"cond-mat",,"  Strongly confining an ultracold atomic gas in one direction to create a
quasi-2D system alters the scattering properties of this gas. We investigate
the effects of confinement on Feshbach scattering resonances and show that
strong confinement results in a shift in the position of the Feshbach resonance
as a function of the magnetic field. This shift, as well as the change of the
width of the resonance, are computed. We find that the resonance is strongly
damped in the thermal gas, but in the condensate the resonance remains sharp
due to many-body effects. We introduce a 2D model system, suited for the study
of resonant superfluidity, and having the same scattering properties as the
tightly confined real system near a Feshbach resonance. Exact relations are
derived between measurable quantities and the model parameters.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 13:48:33 GMT""}]","2009-11-10"
"cond-mat/0305237","Lukyanov Sergei","V.V. Bazhanov, S.L. Lukyanov, A.M. Tsvelik","Analytical results for the Coqblin-Schrieffer model with generalized
  magnetic fields","5 pages",,"10.1103/PhysRevB.68.094427","RUNHETC 2003-12","cond-mat.str-el hep-th math-ph math.MP",,"  Using the approach alternative to the traditional Thermodynamic Bethe Ansatz,
we derive analytical expressions for the free energy of Coqblin-Schrieffer
model with arbitrary magnetic and crystal fields. In Appendix we discuss two
concrete examples including the field generated crossover from the SU(4) to the
SU(2) symmetry in the SU(4)-symmetric model.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 15:42:57 GMT""}]","2009-11-10"
"gr-qc/0305039","Peter Diener","Peter Diener","A new general purpose event horizon finder for 3D numerical spacetimes","18 pages, 6 figures, submitted to Classical and Quantum Gravity","Class.Quant.Grav. 20 (2003) 4901-4918","10.1088/0264-9381/20/22/014","AEI-2003-043","gr-qc",,"  I present a new general purpose event horizon finder for full 3D numerical
spacetimes. It works by evolving a complete null surface backwards in time. The
null surface is described as the zero level set of a scalar function, that in
principle is defined everywhere. This description of the surface allows the
surface, trivially, to change topology, making this event horizon finder able
to handle numerical spacetimes, where two (or more) black holes merge into a
single final black hole.
","[{""version"":""v1"",""created"":""Sat, 10 May 2003 16:42:02 GMT""}]","2009-11-10"
"hep-ex/0305012","Detlev Gotta","D.Gotta","Pionic Hydrogen at PSI","4 pages, 2figures, conference Moriond XXXVIII, 2003(QCD and Hadronic
  Interactions)",,,,"hep-ex",,"  The measurement of the pion-nucleon scattering lengths constitutes a
high-precision test of the methods of Chiral Pertubation Theory, which is the
low-energy approach of QCD. The pion-nucleon s-wave scattering lengths are
related to the strong-interaction shift and width of the s-states of the pionic
hydrogen atom. Shift and width are determined from the measured energies and
line widths of X-ray transitions to the 1s ground state when compared to the
calculated electromagnetic values. A new experiment, set up at the
Paul-Scherrer-Institut, has completed a first series of measurements.
","[{""version"":""v1"",""created"":""Sat, 10 May 2003 16:50:58 GMT""}]","2007-05-23"
"hep-ex/0305013","LIN Chih-hsun","C.H. Lin","Baryon Pair, rho0 rho0 Pair and Inclusive Hadron Production in
  Two-Photon Collisions at LEP","Talk presented at the XXXVIIIth Rencontre de Moriond (QCD), Les Arcs,
  March 2003",,,,"hep-ex",,"  The most recent results of inclusive hadron, baryon pair and rho0 rho0
productions in two-photon collisions measured at LEP are presented.
","[{""version"":""v1"",""created"":""Sat, 10 May 2003 17:04:47 GMT""}]","2016-08-31"
"hep-ph/0305113","Yue Chongxing","Chongxing Yue and Lanjun Liu","Lepton flavor violating processes $l_{i}\longrightarrow
  l_{j}\nu_{l}\bar{\nu}_{l}$ in topcolor-assisted technicolor models","to be published in Phys. Lett. B","Phys.Lett. B564 (2003) 55-59","10.1016/S0370-2693(03)00677-4",,"hep-ph",,"  We study the lepton flavor violating (LFV) processes $l_{i}\longrightarrow
l_{j}\nu_{l}\bar{\nu}_{l}$ in the context of the topcolor-assisted technicolor
(TC2) models. We find that the branching ratios $B_{r}(\tau\longrightarrow
l_{j}\nu_{\tau}\bar{\nu}_{\tau})$ are larger than the branching ratios
$B_{r}(\tau\longrightarrow l_{j}\nu_{l}\bar{\nu}_{l})$ in all of the parameter
space. Over a wide range of parameter space, we have $B_{r}(\tau\longrightarrow
l_{j}\nu_{\tau}\bar{\nu}_{\tau})\sim 10^{-6}$ and $B_{r}(\tau\longrightarrow
l_{j}\nu_{l}\bar{\nu}_{l})\sim 10^{-9} (l=\mu$ or $e)$. Taking into account the
bounds given by the experimental upper limit
$Br^{exp}(\mu\longrightarrow3e)\leq1\times10^{-12}$ on the free parameters of
TC2 models, we further give the upper limits of the LFV processes
$l_{i}\longrightarrow l_{j}\nu_{l}\bar{\nu}_{l}$. We hope that the results may
be useful to partly explain the data of the neutrino oscillations and the
future neutrino experimental data might be used to test TC2 models.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 12:09:55 GMT""}]","2009-11-10"
"hep-th/0305083","Victor Red'kov","V.M. Red'kov","On Concept of Parity for a Fermion","8 pages","Proc.Natl.Acad.Sci.Belarus.Ser.Phys.Math. 2003N2:70-76,2003",,,"hep-th",,"  The known problem of fermion parity is considered on the base of
investigating possible linear single-valued representations of spinor coverings
of the extended Lorentz group. It is shown that in the frame of this theory
does not exist, as separate concepts, P-parity and T-parity for a fermion,
instead only some unified concept of (PT)-parity can be determined in a
group-theoretical language.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 09:39:41 GMT""}]","2011-09-15"
"hep-th/0305086","Maryam Soltani","M.R. Setare","Casimir densities for parallel plate in the Domain Wall background","9 pages. Accepted for publication in Class. Quant. Grav. 2003","Class.Quant.Grav. 20 (2003) 2669-2676","10.1088/0264-9381/20/13/314",,"hep-th",,"  The Casimir forces on two parallel plates in conformally flat domain wall
background due to conformally coupled massless scalar field satisfying mixed
boundary conditions on the plates is investigated. In the general case of mixed
boundary conditions formulae are derived for the vacuum expectation values of
the energy-momentum tensor and vacuum forces acting on boundaries.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 03:26:43 GMT""}]","2009-11-10"
"hep-th/0305087","Alexander A. Reshetnyak","A.A. Reshetnyak (Seversk State Technological Institute)","Basic Theorem, Gauge Algebra, $\theta$-superfield QED in the Lagrangian
  Formulation of General Superfield Theory of Fields","21 pages, Latex 2e, no figures, minor corrections before formula
  (6.28) and in reference [9]",,,,"hep-th",,"  The basic theorem of the Lagrangian formulation for general superfield theory
of fields (GSTF) is proved. The gauge transformations of general type (GTGT)
and gauge algebra of generators of GTGT (GGTGT) as the consequences of the
above theorem are studied.
  It is established the gauge algebra of GGTGT contains the one of generators
of gauge transformations of special type (GGTST) as one's subalgebra. In the
framework of Lagrangian formulation for GSTF the nontrivial superfield model
generalizing the model of Quantum Electrodynamics and belonging to the class of
gauge theory of general type (GThGT) with Abelian gauge algebra of GGTGT is
constructed.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 08:55:13 GMT""},{""version"":""v2"",""created"":""Wed, 21 May 2003 11:50:38 GMT""}]","2007-05-23"
"math-ph/0305023","Murray Batchelor","B.I. Henry and M.T. Batchelor","Random walks on finite lattice tubes","22 pages, 4 figures","Phys. Rev. E 68 (2003) 016112","10.1103/PhysRevE.68.016112",,"math-ph cond-mat.stat-mech math.MP",,"  Exact results are obtained for random walks on finite lattice tubes with a
single source and absorbing lattice sites at the ends. Explicit formulae are
derived for the absorption probabilities at the ends and for the expectations
that a random walk will visit a particular lattice site before being absorbed.
Results are obtained for lattice tubes of arbitrary size and each of the
regular lattice types; square, triangular and honeycomb. The results include an
adjustable parameter to model the effects of strain, such as surface curvature,
on the surface diffusion. Results for the triangular lattice tubes and the
honeycomb lattice tubes model diffusion of adatoms on single walled zig-zag
carbon nano-tubes with open ends.
","[{""version"":""v1"",""created"":""Sat, 10 May 2003 23:38:37 GMT""}]","2009-11-10"
"math/0305153","Mark Sapir","Victor Guba and Mark Sapir","Diagram groups are totally orderable","22 pages",,,,"math.GR math.GT",,"  In this paper, we introduce the concept of the independence graph of a
directed 2-complex. We show that the class of diagram groups is closed under
graph products over independence graphs of rooted 2-trees. This allows us to
show that a diagram group containing all countable diagram groups is a
semi-direct product of a partially commutative group and R. Thompson's group
$F$. As a result, we prove that all diagram groups are totally orderable.
","[{""version"":""v1"",""created"":""Sat, 10 May 2003 17:41:31 GMT""}]","2007-05-23"
"math/0305154","Eva Maria Feichtner","Eva Maria Feichtner (ETH Zurich), Dmitry N. Kozlov (U Bern, KTH
  Stockholm)","Incidence combinatorics of resolutions","20 pages; this is a revised version of our preprint dated Nov 2000
  and May 2003; to appear in Selecta Mathematica (N.S.)","Selecta Mathematica 10 (2004), 37-60",,,"math.CO math.AG",,"  We introduce notions of combinatorial blowups, building sets, and nested sets
for arbitrary meet-semilattices. This gives a common abstract framework for the
incidence combinatorics occurring in the context of De Concini-Procesi models
of subspace arrangements and resolutions of singularities in toric varieties.
Our main theorem states that a sequence of combinatorial blowups, prescribed by
a building set in linear extension compatible order, gives the face poset of
the corresponding simplicial complex of nested sets. As applications we trace
the incidence combinatorics through every step of the De Concini-Procesi model
construction, and we introduce the notions of building sets and nested sets to
the context of toric varieties.
  There are several other instances, such as models of stratified manifolds and
certain graded algebras associated with finite lattices, where our
combinatorial framework has been put to work; we present an outline in the end
of this paper.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 13:30:49 GMT""},{""version"":""v2"",""created"":""Tue, 3 Jun 2003 10:38:11 GMT""}]","2007-05-23"
"math/0305155","Vladimir V. Kornyak","Vladimir V. Kornyak","Modular Algorithm for Computing Cohomology: Lie Superalgebra of Special
  Vector Fields on (2|2)-dimensional Odd-Symplectic Superspace","corrected to match published version","Computer Algebra in Scientific Computing, V.G.Ganzha, E.W.Mayr and
  E.V.Vorozhtsov (Eds.), TUM, Munich, 2003, pp.227-240",,,"math.RT math-ph math.MP",,"  We describe an essential improvement of our recent algorithm for computing
cohomology of Lie (super)algebra based on partition of the whole cochain
complex into minimal subcomplexes. We replace the arithmetic of rational
numbers or integers by a much cheaper arithmetic of a modular field and use the
inequality between the dimensions of cohomology H over any modular field F_p =
Z/pZ and over Q: dim H(F_p) >= dim H(Q). With this inequality we can, by
computing over arbitrary F_p, quickly find the (usually, rare) subcomplexes for
which dim H(F_p) > 0 and then carry out the full computation over Q within
these subcomplexes. We also present the results of application of the
corresponding C program to the Lie superalgebra of special vector fields
preserving an ""odd-symplectic"" structure on the (2|2)-dimensional
supermanifold. For this algebra, we found some new basis elements of the
cohomology in the trivial module.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 15:40:46 GMT""},{""version"":""v2"",""created"":""Fri, 11 Jul 2003 10:22:36 GMT""},{""version"":""v3"",""created"":""Tue, 30 Sep 2003 14:33:10 GMT""}]","2007-05-23"
"math/0305156","Juan Gonzalez-Meneses","Juan Gonzalez-Meneses, Bert Wiest","On the structure of the centralizer of a braid","Section 5.3 is rewritten. The proposed generating set is shown not to
  be minimal, even though it is the smallest one reflecting the geometric
  approach. Proper credit is given to the work of other researchers, notably to
  N.V.Ivanov",,,,"math.GT math.GR",,"  The mixed braid groups are the subgroups of Artin braid groups whose elements
preserve a given partition of the base points. We prove that the centralizer of
any braid can be expressed in terms of semidirect and direct products of mixed
braid groups. Then we construct a generating set of the centralizer of any
braid on n strands, which has at most k(k+1)/2 elements if n=2k, and at most
$k(k+3)/2 elements if n=2k+1. These bounds are shown to be sharp, due to work
of N.V.Ivanov and of S.J.Lee. Finally, we describe how one can explicitly
compute this generating set.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 15:57:57 GMT""},{""version"":""v2"",""created"":""Fri, 12 Sep 2003 17:02:17 GMT""}]","2007-05-23"
"nlin/0305014","Stanislav Boldyrev","S. Boldyrev (U. Chicago), T. Linde (U. Chicago), A. Polyakov
  (Princeton U.)","Velocity and velocity-difference distributions in Burgers turbulence","4 pages, 3 figures, improved numerics, matches the published version","Phys.Rev.Lett. 93 (2004) 184503","10.1103/PhysRevLett.93.184503",,"nlin.CD astro-ph cond-mat hep-th physics.flu-dyn",,"  We consider the one-dimensional Burgers equation randomly stirred at large
scales by a Gaussian short-time correlated force. Using the method of
dissipative anomalies, we obtain velocity and velocity-difference probability
density functions and confirm the results with high-resolution numerical
simulations.
","[{""version"":""v1"",""created"":""Sat, 10 May 2003 22:44:54 GMT""},{""version"":""v2"",""created"":""Mon, 1 Nov 2004 16:20:31 GMT""}]","2007-05-23"
"nlin/0305015","Wangxingang","Xingang Wang, Meng Zhan, C.-H. Lai, Gang Hu","Error Function Attack of chaos synchronization based encryption schemes",,,"10.1063/1.1633492",,"nlin.PS nlin.CD",,"  Different chaos synchronization based encryption schemes are reviewed and
compared from the practical point of view. As an efficient cryptanalysis tool
for chaos encryption, a proposal based on the Error Function Attack is
presented systematically and used to evaluate system security. We define a
quantitative measure (Quality Factor) of the effective applicability of a chaos
encryption scheme, which takes into account the security, the encryption speed,
and the robustness against channel noise. A comparison is made of several
encryption schemes and it is found that a scheme based on one-way coupled
chaotic map lattices performs outstandingly well, as judged from Quality
Factor.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 03:53:53 GMT""}]","2009-11-10"
"nlin/0305016","Wangxingang","Xingang Wang, Meng Zhan, C.-H. Lai, and Ying-Cheng Lai","Strange nonchaotic attractors in noise driven systems",,,"10.1103/PhysRevLett.92.074102",,"nlin.CD",,"  Strange nonchaotic attractors (SNAs) in noise driven systems are
investigated. Before the transition to chaos, due to the effect of noise, a
typical trajectory will wander between the periodic attractor and its nearby
chaotic saddle in an intermittent way, forms a strange attractor gradually. The
existence of SNAs is confirmed by simulation results of various critera both in
map and continuous systems. Dimension transition is found and intermittent
behavior is studied by peoperties of local Lyapunov exponent. The universality
and generalization of this kind of SNAs are discussed and common features are
concluded.
","[{""version"":""v1"",""created"":""Sun, 11 May 2003 04:04:31 GMT""}]","2009-11-10"
